#
#
# US Geological Survey
# retrieved: 2023-03-17 09:40:24 EDT
# URL: https://nwis.waterdata.usgs.gov/nwis/current
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in USA.
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  dec_lat_va      -- Decimal latitude
#  dec_long_va     -- Decimal longitude
#  coord_acy_cd    -- Latitude-longitude accuracy
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum
#
#
# query started 2023-03-17 09:40:24 EDT
#
# there are 8872 sites matching the search criteria.
#
#
agency_cd	site_no	station_nm	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd
USGS	09382000	PARIA RIVER AT LEES FERRY, AZ	36.87220977	-111.59460520	T	NAD83
USGS	09383400	LITTLE COLORADO RIVER AT GREER, AZ	34.01671430	-109.45731250	T	NAD83
USGS	09384000	LITTLE COLORADO R ABV LYMAN LAKE NR ST. JOHNS, AZ	34.31448635	-109.36231500	T	NAD83
USGS	09385700	LITTLE COLORADO RIVER BELOW SALADO SPRINGS, AZ	34.45059350	-109.36231990	T	NAD83
USGS	09386030	LITTLE COLORADO RVR ABV ZION RES. NR ST. JOHNS, AZ	34.58364560	-109.40704670	T	NAD83
USGS	09386300	LITTLE COLORADO RVR BLW ZION RES. NR ST JOHNS, AZ	34.60475440	-109.48927350	S	NAD83
USGS	09386900	RIO NUTRIA NEAR RAMAH, NM	35.28255278	-108.55297500	S	NAD83
USGS	09386950	ZUNI RIVER ABV BLACK ROCK RESERVOIR, NM	35.10027778	-108.75166670	S	NAD83
USGS	09390500	SHOW LOW CREEK NEAR LAKESIDE, AZ	34.17948755	-109.98788580	T	NAD83
USGS	09394500	LITTLE COLORADO RIVER AT WOODRUFF, AZ	34.78280760	-110.04428370	T	NAD83
USGS	09396100	PUERCO RIVER NEAR CHAMBERS, AZ	35.18224625	-109.44705090	T	NAD83
USGS	09397000	LITTLE COLORADO RIVER AT HOLBROOK, AZ	34.89780390	-110.16317680	T	NAD83
USGS	09397300	LITTLE COLORADO RIVER NEAR JOSEPH CITY, AZ	34.90113674	-110.25540130	T	NAD83
USGS	09397500	CHEVELON FORK BELOW WILDCAT CANYON, NR WINSLOW, AZ	34.63641960	-110.71429570	T	NAD83
USGS	09398000	CHEVELON CREEK NEAR WINSLOW, AZ	34.92438889	-110.52893060	1	NAD83
USGS	09399400	JACKS CANYON CREEK NEAR WINSLOW, AZ	34.92141094	-110.79763570	T	NAD83
USGS	09400350	LITTLE COLORADO RIVER NEAR WINSLOW, AZ	35.01168800	-110.65124440	T	NAD83
USGS	09400815	NEWMAN CANYON ABOVE UPPER LAKE MARY, AZ	35.05494444	-111.48922220	5	NAD83
USGS	09401260	MOENKOPI WASH AT MOENKOPI, AZ	36.10499334	-111.20180690	T	NAD83
USGS	09401265	PASTURE CANYON SPRINGS NEAR TUBA CITY, AZ	36.17158330	-111.20144440	S	NAD83
USGS	09402000	LITTLE COLORADO RIVER NEAR CAMERON, AZ	35.92638190	-111.56736820	T	NAD83
USGS	09402300	LITTLE COLORADO RIVER ABV MOUTH NR DESERT VIEW, AZ	36.19526420	-111.77710240	F	NAD83
USGS	09402450	COTTONWOOD SPR ABV COTTONWOOD CR, NR GRAND CYN, AZ	36.02359480	-111.98821990	F	NAD83
USGS	09402500	COLORADO RIVER NEAR GRAND CANYON, AZ	36.10137176	-112.08627950	T	NAD83
USGS	09403013	PUMP HOUSE WASH SPRING NEAR GRAND CANYON, AZ	36.07859390	-112.12600260	F	NAD83
USGS	09403043	HERMIT CREEK ABOVE TONTO TRAIL NR GRAND CANYON, AZ	36.08081566	-112.21378290	F	NAD83
USGS	09403600	KANAB CREEK NEAR KANAB, UT	37.10054059	-112.54798270	S	NAD83
USGS	09403850	KANAB CREEK ABOVE THE MOUTH NEAR SUPAI, AZ	36.39581624	-112.63185660	T	NAD83
USGS	09404104	CATARACT CREEK AT REDLANDS CROSSING NEAR VALLE, AZ	35.80444444	-112.42638890	S	NAD83
USGS	09404115	HAVASU CREEK ABOVE THE MOUTH, NEAR SUPAI, AZ	36.30581618	-112.76130500	M	NAD83
USGS	09404200	COLORADO RVR ABV DIAMOND CREEK NR PEACH SPRINGS AZ	35.77359940	-113.36354400	S	NAD83
USGS	09404208	DIAMOND CREEK NEAR PEACH SPRINGS, AZ	35.76498839	-113.36826630	S	NAD83
USGS	09404222	SPENCER CREEK NEAR PEACH SPRINGS, AZ	35.79990000	-113.65535000	1	NAD83
USGS	09404343	TRUXTON WASH NEAR VALENTINE, AZ	35.38416188	-113.65771850	S	NAD83
USGS	09404450	EAST FORK VIRGIN RIVER NEAR GLENDALE, UT	37.33942720	-112.60437690	S	NAD83
USGS	09404900	EAST FORK VIRGIN RIVER NEAR SPRINGDALE, UT	37.16414955	-112.95854990	S	NAD83
USGS	09405500	NORTH FORK VIRGIN RIVER NEAR SPRINGDALE, UT	37.20970460	-112.97855120	F	NAD83
USGS	09406000	VIRGIN RIVER AT VIRGIN, UT	37.20414940	-113.18077890	F	NAD83
USGS	09406100	VIRGIN RIVER AB LA VERKIN CREEK NR LA VERKIN, UT	37.19692720	-113.28522600	5	NAD83
USGS	09408000	LEEDS CREEK NEAR LEEDS, UT	37.26748174	-113.37078390	F	NAD83
USGS	09408135	VIRGIN RIVER AB QUAIL CREEK NEAR HURRICANE, UT	37.19248238	-113.35328320	S	NAD83
USGS	09408150	VIRGIN RIVER NEAR HURRICANE, UT	37.16276007	-113.39522850	S	NAD83
USGS	09408195	FORT PEARCE WASH NEAR ST. GEORGE, UT	37.00164939	-113.46884070	S	NAD83
USGS	09408400	SANTA CLARA RIVER NEAR PINE VALLEY, UT	37.38331325	-113.48328800	F	NAD83
USGS	09409100	SANTA CLARA RIVER ABV BAKER RES, NR CENTRAL, UT	37.38470108	-113.63190520	F	NAD83
USGS	09410100	SANTA CLARA RIV BLW WINSOR DAM, NR SANTA CLARA, UT	37.19000000	-113.76805560	S	NAD83
USGS	09413000	SANTA CLARA RIVER AT ST. GEORGE, UT	37.07525867	-113.59301250	F	NAD83
USGS	09413200	VIRGIN RIVER NEAR BLOOMINGTON, UT	37.07000000	-113.58388890	S	NAD83
USGS	09413500	VIRGIN RIVER NEAR ST. GEORGE, UT	37.01442430	-113.68051630	S	NAD83
USGS	09413700	VIRGIN RV ABV THE NARROWS NR LITTLEFIELD, AZ	36.92138889	-113.83138890	S	NAD83
USGS	09413900	BEAVER DAM WASH NEAR ENTERPRISE, UT	37.46997485	-114.04664580	S	NAD83
USGS	09415000	VIRGIN RV AT LITTLEFIELD, AZ	36.89164370	-113.92440980	S	NAD83
USGS	09415060	MESQUITE CANAL NR MESQUITE, NV	36.80988889	-114.01475000	1	NAD83
USGS	09415090	VIRGIN RV AT MESQUITE, NV	36.79027778	-114.09361100	S	NAD83
USGS	09415510	PRESTON BIG SPRG NR PRESTON, NV	38.93333330	-115.08000000	S	NAD83
USGS	09415558	HOT CK NR SUNNYSIDE, NV	38.37944444	-115.15166670	S	NAD83
USGS	09415645	ASH SPGS CK BLW DIV AT HWY 93 AT ASH SPGS, NV	37.46000000	-115.19500000	S	NAD83
USGS	09415900	MUDDY SPGS AT LDS FARM NR MOAPA, NV	36.72163699	-114.71555020	S	NAD83
USGS	09415908	PEDERSON E SPGS NR MOAPA, NV	36.70936389	-114.71571390	5	NAD83
USGS	09415910	PEDERSON SPGS NR MOAPA, NV	36.70958056	-114.71597220	H	NAD83
USGS	09415915	WARM SPGS W INFLOW NR MOAPA, NV	36.71051944	-114.71460560	S	NAD83
USGS	09415920	WARM SPGS W NR MOAPA, NV	36.71118330	-114.71366390	5	NAD83
USGS	09415927	WARM SPGS CONFL AT IVERSON FLUME NR MOAPA, NV	36.71133330	-114.70966670	1	NAD83
USGS	09416000	MUDDY RV NR MOAPA, NV	36.71108170	-114.69527150	S	NAD83
USGS	09417500	MEADOW VALLEY WASH AT EAGLE CYN NR URSINE, NV	38.00412850	-114.20692700	S	NAD83
USGS	09418500	MEADOW VALLEY WASH NR CALIENTE, NV	37.55837778	-114.56305560	S	NAD83
USGS	09418700	MEADOW VALLEY WASH NR ROX, NV	36.83820000	-114.65805560	S	NAD83
USGS	09419000	MUDDY RV NR GLENDALE, NV	36.64302844	-114.53970750	S	NAD83
USGS	09419530	VIRGIN RV BLW CONF OF MUDDY RV NR OVERTON, NV	36.44755830	-114.35291390	B	NAD83
USGS	09419550	ROGERS SPNG NR OVERTON BEACH, NV	36.37658330	-114.44358330	5	NAD83
USGS	09419625	CORN CK SPGS AT NATIONAL FISH & WILDLIFE HDQRS, NV	36.43884444	-115.35811940	5	NAD83
USGS	09419665	SLOAN CHANNEL AT CHARLESTON BLVD NR LAS VEGAS, NV	36.15969480	-115.04527610	S	NAD83
USGS	094196781	FLAMINGO WASH AT NELLIS BLVD NR LAS VEGAS, NV	36.14302819	-115.06555370	S	NAD83
USGS	094196783	LV WASH BLW FLAMINGO WASH CONFL NR LAS VEGAS, NV	36.13969527	-115.04777550	S	NAD83
USGS	094196784	LAS VEGAS WASH AT VEGAS VALLEY DR NR LAS VEGAS, NV	36.13191667	-115.03566670	1	NAD83
USGS	09419679	LAS VEGAS WASTEWAY NR E LAS VEGAS, NV	36.10805000	-115.02199440	C	NAD83
USGS	09419696	DUCK CK AT BROADBENT BLVD AT E LAS VEGAS, NV	36.09080799	-115.02388430	S	NAD83
USGS	09419698	LV WASH BLW DUCK CK CONF NR HENDERSON, NV	36.09152507	-115.00005050	S	NAD83
USGS	09419700	LAS VEGAS WASH AT PABCO RD NR HENDERSON, NV	36.08747539	-114.98582760	S	NAD83
USGS	09419740	C-1 CHANNEL NR WARM SPGS RD AT HENDERSON, NV	36.04469900	-114.95915840	S	NAD83
USGS	09419745	C-1 CHANNEL ABV MOUTH NR HENDERSON, NV	36.08500000	-114.96833330	C	NAD83
USGS	09419747	LV WASH ABV BOSTICK WEIR NR HENDERSON, NV	36.08978889	-114.97222500	S	NAD83
USGS	09419749	LV WASH ABV HOMESTEAD WEIR NR HENDERSON, NV	36.09420556	-114.95518330	S	NAD83
USGS	09419753	LV WASH ABV THREE KIDS WASH BLW HENDERSON, NV	36.10037500	-114.94331940	S	NAD83
USGS	09419756	LAS VEGAS WASH OVERFLOW AT LAKE LAS VEGAS INLET	36.10247588	-114.93443700	S	NAD83
USGS	09419800	LV WASH BLW LAKE LAS VEGAS NR BOULDER CITY, NV	36.12219816	-114.90499200	S	NAD83
USGS	09423000	COLORADO RIVER BELOW DAVIS DAM, AZ-NV	35.19166556	-114.57218760	T	NAD83
USGS	09423350	CARUTHERS C NR IVANPAH CA	35.24500556	-115.29898890	5	NAD83
USGS	09423560	FIREBREAK CANAL AT HAVASU NWR NEAR NEEDLES, CA	34.80792170	-114.57149140	S	NAD83
USGS	09424380	TROUT CREEK ABOVE KNIGHT CREEK, NEAR WIKIEUP, AZ	34.94702778	-113.61913890	1	NAD83
USGS	09424447	BURRO CREEK AT OLD US 93 BRIDGE, NEAR BAGDAD, AZ	34.54168380	-113.44520530	T	NAD83
USGS	09424450	BIG SANDY RIVER NEAR WIKIEUP, AZ	34.46251664	-113.62437740	T	NAD83
USGS	09424580	UPPER LITTLE SYCAMORE WASH NEAR BAGDAD, AZ	34.57073889	-113.06756100	H	NAD83
USGS	09424600	LITTLE SYCAMORE WASH NEAR BAGDAD, AZ	34.54916667	-113.05777780	S	NAD83
USGS	09424900	SANTA MARIA RIVER NEAR BAGDAD, AZ	34.30585400	-113.34714410	T	NAD83
USGS	09426000	BILL WILLIAMS RIVER BELOW ALAMO DAM, AZ	34.23085390	-113.60881950	S	NAD83
USGS	09426620	BILL WILLIAMS RIVER NEAR PARKER, AZ	34.26123610	-114.02898060	1	NAD83
USGS	09428500	CRIR MAIN CANAL NEAR PARKER, AZ	34.16779378	-114.27661750	T	NAD83
USGS	09428505	GARDNER LATERAL SPILL NEAR PARKER, AZ	34.02779463	-114.43356600	T	NAD83
USGS	09428510	POSTON WASTEWAY NEAR POSTON, AZ	33.99946154	-114.44551060	T	NAD83
USGS	09429000	PALO VERDE CANAL NEAR BLYTHE, CA	33.73196590	-114.51189990	T	NAD83
USGS	09429030	PALO VERDE DRAIN NEAR PARKER, AZ	33.75696536	-114.49745540	T	NAD83
USGS	09429070	CRIR LWR MAIN DRAIN BLW TYSON WW, NR EHRENBERG, AZ	33.73163259	-114.50398300	S	NAD83
USGS	09429100	COLORADO RIVER BELOW PALO VERDE DAM, AZ-CA	33.71946626	-114.49801050	T	NAD83
USGS	09429155	PVID F-CANAL SPILL NEAR BLYTHE, CA	33.57474765	-114.54634360	T	NAD83
USGS	09429180	PVID D23 SPILL NEAR BLYTHE, CA	33.49169420	-114.60356660	T	NAD83
USGS	09429200	PVID C CANAL SPILL NEAR BLYTHE, CA	33.42780713	-114.67329070	T	NAD83
USGS	09429500	COLORADO RIVER BELOW IMPERIAL DAM, AZ-CA	32.86758333	-114.47211100	T	NAD83
USGS	09429600	COLORADO RIVER BELOW LAGUNA DAM, AZ-CA	32.81226660	-114.51494940	T	NAD83
USGS	09430010	WEST FORK GILA RIVER AT GILA CLIFF DWELLINGS, NM	33.22919444	-108.26525000	1	NAD83
USGS	09430020	W FORK GILA R BLW MDL FORK NR GILA HOT SPRINGS, NM	33.22186110	-108.24197220	1	NAD83
USGS	09430030	GILA RIVER NR GILA HOT SPRINGS, NM	33.17972220	-108.20627780	T	NAD83
USGS	09430500	GILA RIVER NEAR GILA, NM	33.06150278	-108.53738610	S	NAD83
USGS	09430600	MOGOLLON CREEK NEAR CLIFF, NM	33.16666667	-108.64972220	U	NAD83
USGS	09431500	GILA RIVER NEAR REDROCK, NM	32.72694444	-108.67555560	U	NAD83
USGS	09432000	GILA RIVER BELOW BLUE CREEK, NEAR VIRDEN, NM	32.64818333	-108.84608890	1	NAD83
USGS	09439000	GILA RIVER AT DUNCAN, AZ	32.72444444	-109.09916670	M	NAD83
USGS	09442000	GILA RIVER NEAR CLIFTON, AZ	32.96527778	-109.30861110	S	NAD83
USGS	09442681	SAN FRANCISCO RIVER AT RESERVE, NM	33.71710556	-108.75721940	B	NAD83
USGS	09444000	SAN FRANCISCO RIVER NEAR GLENWOOD, NM	33.24716667	-108.88000000	S	NAD83
USGS	09444200	BLUE RIVER NEAR CLIFTON, AZ.	33.29089456	-109.19618320	T	NAD83
USGS	09444500	SAN FRANCISCO RIVER AT CLIFTON, AZ.	33.04950776	-109.29590470	T	NAD83
USGS	09446320	EAGLE CREEK AT EAGLE SCHOOL RD, NEAR MORENCI, AZ	33.35905556	-109.49152780	5	NAD83
USGS	09446500	EAGLE CREEK NR DOUBLE CIRCLE RANCH, NR MORENCI, AZ	33.30005996	-109.49230240	T	NAD83
USGS	09447000	EAGLE CREEK ABOVE PUMPING PLANT, NEAR MORENCI, AZ.	33.06450620	-109.44229780	T	NAD83
USGS	09447800	BONITA CREEK NEAR MORENCI, AZ.	32.95561778	-109.53118760	T	NAD83
USGS	09448500	GILA RIVER AT HEAD OF SAFFORD VALLEY, NR SOLOMON,	32.88272220	-109.47960560	1	NAD83
USGS	09457000	SAN SIMON RIVER NEAR SOLOMON, ARIZ.	32.80173270	-109.63924460	T	NAD83
USGS	09466500	GILA RIVER AT CALVA, AZ.	33.18561278	-110.22009030	T	NAD83
USGS	09468500	SAN CARLOS RIVER NEAR PERIDOT, AZ.	33.29644678	-110.45148760	T	NAD83
USGS	09469500	GILA RIVER BELOW COOLIDGE DAM, AZ.	33.16950550	-110.53121090	T	NAD83
USGS	09470500	SAN PEDRO RIVER AT PALOMINAS, AZ.	31.38010095	-110.11118820	T	NAD83
USGS	09470700	BANNING CREEK NEAR BISBEE, AZ	31.50347220	-110.00527780	S	NAD83
USGS	09470750	RAMSEY CANYON NEAR SIERRA VISTA, AZ	31.44666667	-110.30583330	S	NAD83
USGS	09470800	GARDEN CANYON NEAR FORT HUACHUCA, AZ	31.47287518	-110.34785880	T	NAD83
USGS	09471000	SAN PEDRO RIVER AT CHARLESTON, AZ.	31.62592644	-110.17452260	T	NAD83
USGS	09471310	HUACHUCA CANYON NEAR FORT HUACHUCA, AZ	31.51805556	-110.38722220	S	NAD83
USGS	09471380	UPPER BABOCOMARI RIVER NEAR HUACHUCA CITY, AZ	31.63500000	-110.42472220	S	NAD83
USGS	09471400	BABOCOMARI RIVER NEAR TOMBSTONE, AZ.	31.70027778	-110.22638890	S	NAD83
USGS	09471550	SAN PEDRO RIVER NEAR TOMBSTONE, AZ	31.75092240	-110.20118820	T	NAD83
USGS	09472050	SAN PEDRO R AT REDINGTON BRIDGE NR REDINGTON, AZ	32.44618273	-110.48841830	S	NAD83
USGS	09473000	ARAVAIPA CREEK NEAR MAMMOTH, AZ.	32.84423324	-110.63010000	T	NAD83
USGS	09474000	GILA RIVER AT KELVIN, AZ.	33.10284040	-110.97650140	T	NAD83
USGS	09475500	FLORENCE-CASA GRANDE CANAL, NEAR FLORENCE, AZ.	33.08756140	-111.28678650	T	NAD83
USGS	09478500	QUEEN CREEK BELOW WHITLOW DAM NR SUPERIOR, AZ.	33.29922128	-111.27762630	T	NAD83
USGS	09479350	GILA RIVER NEAR MARICOPA, AZ.	33.16866100	-112.00736480	S	NAD83
USGS	09480000	SANTA CRUZ RIVER NEAR LOCHIEL, AZ	31.35537817	-110.58952640	T	NAD83
USGS	09480500	SANTA CRUZ RIVER NEAR NOGALES, AZ.	31.34454430	-110.85147400	T	NAD83
USGS	09481000	NOGALES WASH AT NOGALES, AZ	31.34327220	-110.93167220	1	NAD83
USGS	09481740	SANTA CRUZ RIVER AT TUBAC, AZ.	31.61286778	-111.04147920	S	NAD83
USGS	09482000	SANTA CRUZ RIVER AT CONTINENTAL, AZ	31.87147280	-110.98009050	T	NAD83
USGS	09482440	SANTA CRUZ RIVER AT SILVERLAKE RD, AT TUCSON, AZ	32.20011110	-110.98783330	1	NAD83
USGS	09482490	SANTA CRUZ RIVER AT STARR PASS GCS AT TUCSON AZ	32.20705278	-110.98853330	S	NAD83
USGS	09482495	SANTA CRUZ RIVER AT MISSION LANE GCS AT TUCSON, AZ	32.21422220	-110.98330560	5	NAD83
USGS	09482500	SANTA CRUZ RIVER AT TUCSON, AZ	32.22118727	-110.98175890	T	NAD83
USGS	09484000	SABINO CREEK NEAR TUCSON, AZ	32.31472220	-110.81091670	S	NAD83
USGS	09484500	TANQUE VERDE CREEK AT TUCSON, AZ.	32.26535338	-110.84119900	S	NAD83
USGS	09484550	CIENEGA CREEK NEAR SONOITA, AZ.	31.86555556	-110.57000000	S	NAD83
USGS	09484580	BARREL CANYON NEAR SONOITA, AZ	31.86175124	-110.69119300	T	NAD83
USGS	09484600	PANTANO WASH NEAR VAIL, AZ.	32.03591410	-110.67758180	T	NAD83
USGS	09485000	RINCON CREEK NEAR TUCSON, AZ.	32.12952258	-110.62591400	T	NAD83
USGS	09485450	PANTANO WASH AT BROADWAY BLVD. AT TUCSON, AZ.	32.22063190	-110.82953100	S	NAD83
USGS	09485700	RILLITO CREEK AT DODGE BOULEVARD, AT TUCSON, AZ.	32.27146430	-110.91453540	S	NAD83
USGS	09486055	RILLITO CREEK AT LA CHOLLA BLVD NEAR TUCSON, AZ.	32.30340807	-111.01204060	S	NAD83
USGS	09486350	CANADA DEL ORO BLW INA ROAD, NEAR TUCSON, AZ.	32.33618529	-111.04204290	S	NAD83
USGS	09486500	SANTA CRUZ RIVER AT CORTARO, AZ	32.35118490	-111.09454470	T	NAD83
USGS	09486520	SANTA CRUZ RIVER AT TRICO ROAD, NR MARANA, AZ.	32.47145874	-111.30760740	S	NAD83
USGS	09486800	ALTAR WASH NEAR THREE POINTS, AZ.	31.83897238	-111.40426940	T	NAD83
USGS	09487000	BRAWLEY WASH NEAR THREE POINTS, AZ.	32.07563364	-111.33871560	T	NAD83
USGS	09489000	SANTA CRUZ RIVER NEAR LAVEEN, AZ.	33.23226977	-112.16959300	T	NAD83
USGS	09489500	BLACK RVR BLW PUMPING PLANT, NR POINT OF PINES, AZ	33.47672039	-109.76397750	T	NAD83
USGS	09490500	BLACK RIVER NEAR FORT APACHE, AZ.	33.71282949	-110.21176740	T	NAD83
USGS	09492400	EAST FORK WHITE RIVER NEAR FORT APACHE, AZ.	33.82227230	-109.81454130	T	NAD83
USGS	09494000	WHITE RIVER NEAR FORT APACHE, AZ.	33.73644059	-110.16676700	T	NAD83
USGS	09496500	CARRIZO CREEK NEAR SHOW LOW, AZ.	33.98588090	-110.28094170	T	NAD83
USGS	09497500	SALT RIVER NEAR CHRYSOTILE, AZ	33.79810588	-110.49982920	T	NAD83
USGS	09497800	CIBECUE CREEK NEAR CHRYSOTILE, AZ	33.84310530	-110.55760920	T	NAD83
USGS	09497980	CHERRY CREEK NEAR GLOBE, AZ	33.82782620	-110.85622660	T	NAD83
USGS	09498400	PINAL CREEK AT INSPIRATION DAM, NR GLOBE, AZ.	33.57310680	-110.90122510	T	NAD83
USGS	09498500	SALT RIVER NEAR ROOSEVELT, AZ	33.61949490	-110.92150370	T	NAD83
USGS	094985005	PINTO CREEK ABOVE HAUNTED CANYON NR MIAMI, AZ	33.40583330	-110.99861110	S	NAD83
USGS	09498501	PINTO CREEK BLW HAUNTED CANYON NR MIAMI, AZ	33.41866469	-111.00956090	S	NAD83
USGS	09498502	PINTO CREEK NEAR MIAMI, AZ	33.48782970	-110.99539420	S	NAD83
USGS	09498503	SOUTH FORK PARKER CREEK NEAR ROOSEVELT, AZ	33.79726985	-110.96039530	S	NAD83
USGS	09499000	TONTO CREEK ABOVE GUN CREEK, NEAR ROOSEVELT, AZ	33.98004130	-111.30346590	T	NAD83
USGS	09502000	SALT RIVER BLW STEWART MOUNTAIN DAM, AZ.	33.55282304	-111.57652430	T	NAD83
USGS	09502800	WILLIAMSON VALLEY WASH NEAR PAULDEN, AZ	34.86668650	-112.61323080	T	NAD83
USGS	09502830	BIG CHINO WASH AT PAULDEN, AZ	34.87036110	-112.46994440	1	NAD83
USGS	09502900	DEL RIO SPRINGS NEAR CHINO VALLEY, AZ	34.82557690	-112.44461480	S	NAD83
USGS	09502960	GRANITE CREEK AT PRESCOTT, AZ	34.55196864	-112.46239130	F	NAD83
USGS	09503000	GRANITE CREEK NEAR PRESCOTT, AZ	34.56307975	-112.44489090	S	NAD83
USGS	09503300	GRANITE CREEK BELOW WATSON LAKE NEAR PRESCOTT, AZ	34.61361110	-112.41722220	S	NAD83
USGS	09503700	VERDE RIVER NEAR PAULDEN, AZ	34.89502016	-112.34294680	T	NAD83
USGS	09503990	SYCAMORE CREEK ABOVE VERDE RVR, NEAR CLARKDALE, AZ	34.86486110	-112.07416670	5	NAD83
USGS	09504000	VERDE RIVER NEAR CLARKDALE, AZ	34.85224160	-112.06599400	1	NAD83
USGS	09504420	OAK CREEK NEAR SEDONA, AZ	34.86168418	-111.76182270	T	NAD83
USGS	09504500	OAK CREEK NEAR CORNVILLE, AZ	34.76446436	-111.89098850	T	NAD83
USGS	09504950	VERDE RIVER ABOVE CAMP VERDE, AZ	34.61169720	-111.89843060	1	NAD83
USGS	09505200	WET BEAVER CREEK NEAR RIMROCK, AZ	34.67474409	-111.67209400	T	NAD83
USGS	09505350	DRY BEAVER CREEK NEAR RIMROCK, AZ	34.72863146	-111.77570800	T	NAD83
USGS	09505800	WEST CLEAR CREEK NEAR CAMP VERDE, AZ	34.53863606	-111.69403560	T	NAD83
USGS	09506000	VERDE RIVER NEAR CAMP VERDE, AZ	34.44836050	-111.78987050	S	NAD83
USGS	09507480	FOSSIL CREEK NEAR STRAWBERRY, AZ	34.39430556	-111.63000000	M	NAD83
USGS	09507580	EAST VERDE R DIV FROM EAST CLEAR CR NR PINE, AZ	34.41780739	-111.26374690	T	NAD83
USGS	09507980	EAST VERDE RIVER NEAR CHILDS, AZ	34.27642068	-111.63875610	T	NAD83
USGS	09508300	WET BOTTOM CREEK NEAR CHILDS, AZ	34.16086787	-111.69292350	T	NAD83
USGS	09508500	VERDE RVR BLW TANGLE CREEK, ABV HORSESHOE DAM, AZ	34.07309220	-111.71625690	T	NAD83
USGS	09510000	VERDE RIVER BELOW BARTLETT DAM, AZ	33.80837509	-111.66347290	T	NAD83
USGS	09510200	SYCAMORE CREEK NEAR FORT MCDOWELL, AZ	33.69421054	-111.54180200	T	NAD83
USGS	09511300	VERDE RIVER NEAR SCOTTSDALE, AZ	33.55865570	-111.66930430	T	NAD83
USGS	09512162	INDIAN BEND WASH AT CURRY ROAD, TEMPE, AZ.	33.44032290	-111.91514340	S	NAD83
USGS	09512165	SALT RIVER AT PRIEST DRIVE NEAR PHOENIX, AZ.	33.43948927	-111.96097810	S	NAD83
USGS	09512280	CAVE CREEK BLW COTTONWOOD CR NEAR CAVE CREEK, AZ.	33.88725977	-111.95403880	T	NAD83
USGS	09512450	AGUA FRIA RIVER NEAR HUMBOLDT, AZ	34.48527778	-112.23750000	T	NAD83
USGS	09512500	AGUA FRIA RIVER NEAR MAYER, AZ	34.31530730	-112.06404550	T	NAD83
USGS	09512800	AGUA FRIA RIVER NEAR ROCK SPRINGS, AZ	34.01558948	-112.16793780	T	NAD83
USGS	09513780	NEW RIVER NEAR ROCK SPRINGS, AZ.	33.97420168	-112.09904580	T	NAD83
USGS	09513860	SKUNK CREEK NEAR PHOENIX, AZ	33.72920456	-112.11987550	T	NAD83
USGS	09514100	GILA RIVER AT ESTRELLA PARKWAY, NEAR GOODYEAR, AZ	33.38754270	-112.39238080	F	NAD83
USGS	09516500	HASSAYAMPA RIVER NEAR MORRISTOWN, AZ.	33.88503188	-112.66211980	T	NAD83
USGS	09517000	HASSAYAMPA RIVER NEAR ARLINGTON, AZ	33.34726408	-112.72572590	T	NAD83
USGS	09517490	CENTENNIAL WASH AT SOUTHERN PACIFIC RAILROAD BRDG	33.31031984	-112.88184230	S	NAD83
USGS	09519000	ENTERPRISE CANAL AT GILLESPIE DAM, AZ	33.22921040	-112.77155970	T	NAD83
USGS	09519501	GILA R BLW GILLESPIE DAM, AZ (LOW-FLOW STATION)	33.22921044	-112.76739290	T	NAD83
USGS	09519800	GILA RIVER BELOW PAINTED ROCK DAM, AZ	33.07504580	-113.01462170	T	NAD83
USGS	09520280	GILA RIVER NEAR DATELAND, AZ	32.88226860	-113.54130600	M	NAD83
USGS	09520500	GILA RIVER NEAR DOME, AZ	32.76087890	-114.42050190	T	NAD83
USGS	09521100	COLORADO R BLW YUMA MAIN CANAL WW AT YUMA, AZ	32.73171354	-114.63273060	T	NAD83
USGS	09522400	MITTRY LAKE DIVERSION AT IMPERIAL DAM, AZ	32.87948730	-114.46105900	T	NAD83
USGS	09522500	GILA GRAVITY MAIN CANAL AT IMPERIAL DAM, AZ-CA	32.87615405	-114.45578100	T	NAD83
USGS	09522600	NORTH GILA MAIN CANAL NEAR YUMA, AZ	32.80310010	-114.49522650	T	NAD83
USGS	09522650	NORTH GILA MAIN CANAL NO. 2 NEAR YUMA, AZ	32.75254574	-114.49355970	T	NAD83
USGS	09522660	GILA MONSTER FARMS TURNOUT NO. 1 NEAR YUMA, AZ	32.74500000	-114.47888890	S	NAD83
USGS	09522680	GILA MONSTER FARMS TURNOUT NO. 2 NEAR YUMA, AZ	32.74388889	-114.46166670	S	NAD83
USGS	09522700	WELLTON-MOHAWK MAIN CANAL NEAR YUMA, AZ	32.74226830	-114.43383560	T	NAD83
USGS	09522710	YUMA IRRIGATION DISTRICT 15.4 LATERAL	32.73837950	-114.43911350	S	NAD83
USGS	09522720	YUMA IRRIGATION DISTRICT 16.4 N. LATERAL	32.72115785	-114.42733530	S	NAD83
USGS	09522730	YUMA IRRIGATION DISTRICT 16.4 S. LATERAL	32.72071340	-114.42725190	S	NAD83
